started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:22:11.550706+00:00,GET,/login,Login page,200,302.5031000142917,30789,
2026-06-04T11:22:11.643802+00:00,GET,/static/styles.css,Main stylesheet,200,269.5958999975119,18140,
2026-06-04T11:22:11.679803+00:00,GET,/admin-login,Admin login page,200,281.23610001057386,9945,
2026-06-04T11:22:11.365983+00:00,GET,/,Root redirect,200,612.6180999854114,30789,
2026-06-04T11:22:11.754788+00:00,GET,/static/styles.css,Main stylesheet,200,277.5705000094604,18140,
2026-06-04T11:22:11.893335+00:00,GET,/login,Login page,200,299.64060001657344,30789,
2026-06-04T11:22:11.815790+00:00,GET,/,Root redirect,200,561.3864000188187,30789,
2026-06-04T11:22:11.924459+00:00,GET,/,Root redirect,200,561.1986999865621,30789,
2026-06-04T11:22:12.204285+00:00,GET,/login,Login page,200,332.6948000176344,30789,
2026-06-04T11:22:12.312677+00:00,GET,/admin-login,Admin login page,200,309.37500001164153,9945,
2026-06-04T11:22:12.357568+00:00,GET,/register,Register page,200,362.934500008123,39583,
2026-06-04T11:22:12.466224+00:00,GET,/register,Register page,200,297.64620002242737,39583,
2026-06-04T11:22:12.544229+00:00,GET,/login,Login page,200,251.2208000116516,30789,
2026-06-04T11:22:12.700018+00:00,GET,/login,Login page,200,259.20709999627434,30789,
2026-06-04T11:22:12.483225+00:00,GET,/,Root redirect,200,490.5047999927774,30789,
2026-06-04T11:22:12.419623+00:00,GET,/,Root redirect,200,604.0151999914087,30789,
2026-06-04T11:22:13.042829+00:00,GET,/register,Register page,200,299.37960000825115,39583,
2026-06-04T11:22:12.885824+00:00,GET,/,Root redirect,200,566.4416000072379,30789,
2026-06-04T11:22:13.135832+00:00,GET,/register,Register page,200,322.4311000085436,39583,
2026-06-04T11:22:13.312502+00:00,GET,/login,Login page,200,244.64089999673888,30789,
2026-06-04T11:22:12.996825+00:00,GET,/,Root redirect,200,569.0379000152461,30789,
2026-06-04T11:22:13.462843+00:00,GET,/admin-login,Admin login page,200,242.79329998535104,9945,
2026-06-04T11:22:13.480843+00:00,GET,/admin-login,Admin login page,200,281.8861000123434,9945,
2026-06-04T11:22:13.228835+00:00,GET,/,Root redirect,200,538.8145000033546,30789,
2026-06-04T11:22:13.525758+00:00,GET,/register,Register page,200,270.994199992856,39583,
